11287,25.01324484,121.5413505,51.96,2,52.32,-0.35,353.04,41.91,0.36,356.68,,,,,,,,,,,,
11288,25.01325184,121.5413594,48.15,2,53.51,-0.39,356.85,42.95,0.39,356.68,,,,,,,,,,,,
11289,25.01325904,121.5413676,48.24,2,54.66,-0.37,356.76,44,0.41,356.68,,,,,,,,,,,,
11290,25.01326594,121.5413758,51.61,2,55.78,-0.37,353.39,45.05,0.44,356.68,,,,,,,,,,,,
11291,25.01327374,121.5413846,49.89,2,57.02,-0.34,355.11,46.09,0.47,356.68,,,,,,,,,,,,
11292,25.01328134,121.5413938,47.61,2,58.28,-0.36,357.39,47.14,0.5,356.68,,,,,,,,,,,,
11293,25.01329004,121.5414013,40.89,2,59.49,-0.17,4.11,48.18,0.53,356.68,,,,,,,,,,,,
11294,25.01329874,121.5414086,44.56,2,60.69,0.04,0.44,49.23,0.56,356.68,,,,,,,,,,,,
11295,25.01330674,121.5414167,48.41,2,61.89,0.13,356.59,50.28,0.58,6.68,,,,,,,,,,,,
11296,25.01331374,121.541426,58.98,2,63.11,0.06,346.02,51.32,0.61,29.37,,,,,,,,,,,,
11297,25.01331944,121.5414327,46.89,2,64.03,0.07,358.11,52.37,0.64,50.95,,,,,,,,,,,,
11298,25.01332404,121.5414328,2.07,2,64.39,0.43,42.93,53.42,0.67,86.5,,,,,,,,,,,,
11299,25.0133243,121.5414255,294.38,4,63.88,0.95,110.62,63.88,0.95,90.62,,,,,,,,,,,,
11300,25.01332404,121.5414231,294.18,4,63.68,1.1,110.82,63.68,1.1,89.82,,,,,,,,,,,,
11301,25.01332788,121.5414191,311.63,4,63.68,1.69,93.37,63.68,1.69,93.37,,,,,,,,,,,,
11302,25.01333416,121.5414133,321.66,4,63.74,2.59,83.34,63.74,2.59,83.34,,,,,,,,,,,,
11303,25.01334041,121.5414064,321.74,4,63.71,3.57,83.26,63.71,3.57,83.26,,,,,,,,,,,,
11304,25.01334796,121.5413991,313.9,4,63.76,4.68,91.1,63.76,4.68,91.1,,,,,,,,,,,,
11305,25.01335476,121.5413917,312.08,4,63.73,5.75,92.92,63.73,5.75,92.92,,,,,,,,,,,,
11306,25.01336201,121.5413843,317.91,4,63.74,6.84,87.09,63.74,6.84,87.09,,,,,,,,,,,,
11307,25.01336949,121.5413771,314.75,4,63.79,7.94,90.25,63.79,7.94,90.25,,,,,,,,,,,,
11308,25.01337683,121.5413693,315.93,4,63.78,9.07,89.07,63.78,9.07,89.07,,,,,,,,,,,,
11309,25.01338411,121.5413621,318.42,4,63.81,10.16,86.58,63.81,10.16,86.58,,,,,,,,,,,,
11310,25.01339181,121.5413546,315.04,4,63.85,11.3,89.96,63.85,11.3,89.96,,,,,,,,,,,,
11311,25.01339923,121.5413469,313.73,4,63.85,12.43,91.27,63.85,12.43,91.27,,,,,,,,,,,,
11312,25.01340666,121.5413396,321.62,4,63.89,13.53,83.38,63.89,13.53,83.38,,,,,,,,,,,,
11313,25.01341355,121.5413316,314.18,4,63.83,14.64,90.82,63.83,14.64,90.82,,,,,,,,,,,,
11314,25.01341865,121.5413263,316.75,4,63.83,15.41,88.25,63.83,15.41,88.25,,,,,,,,,,,,
11315,25.01342055,121.5413243,316.75,4,63.83,15.71,88.25,63.83,15.71,88.25,,,,,,,,,,,,
