292,25.01346624,121.5412774,324.02,4,63.89,22.63,80.98,63.89,22.63,80.98,,,,,,,,,,,,
293,25.01346647,121.5412773,323,4,63.9,22.66,82,63.9,22.66,82,,,,,,,,,,,,
294,25.01346681,121.541277,321.59,4,63.91,22.7,83.41,63.91,22.7,83.41,,,,,,,,,,,,
295,25.01346709,121.5412767,321.74,4,63.91,22.75,83.26,63.91,22.75,83.26,,,,,,,,,,,,
296,25.01346735,121.5412754,323.01,4,63.84,22.85,81.99,63.84,22.85,81.99,,,,,,,,,,,,
297,25.01346778,121.5412746,324.58,4,63.81,22.94,80.42,63.81,22.94,80.42,,,,,,,,,,,,
298,25.01346828,121.5412746,325.05,4,63.85,22.98,79.95,63.85,22.98,79.95,,,,,,,,,,,,
299,25.01346863,121.5412751,323.57,4,63.91,22.98,81.43,63.91,22.98,81.43,,,,,,,,,,,,
300,25.01346899,121.5412745,323.95,4,63.89,23.05,81.05,63.89,23.05,81.05,,,,,,,,,,,,
301,25.01346928,121.5412741,323.99,4,63.89,23.1,81.01,63.89,23.1,81.01,,,,,,,,,,,,
302,25.01346966,121.5412739,323.3,4,63.9,23.15,81.7,63.9,23.15,81.7,,,,,,,,,,,,
303,25.01346995,121.5412738,323.11,4,63.91,23.18,81.89,63.91,23.18,81.89,,,,,,,,,,,,
304,25.01347008,121.5412736,321.65,4,63.91,23.2,83.35,63.91,23.2,83.35,,,,,,,,,,,,
305,25.01347046,121.541273,320.33,4,63.89,23.28,84.67,63.89,23.28,84.67,,,,,,,,,,,,
306,25.01347092,121.5412728,320.65,4,63.92,23.32,84.35,63.92,23.32,84.35,,,,,,,,,,,,
307,25.01347139,121.541273,321.3,4,63.97,23.35,83.7,63.97,23.35,83.7,,,,,,,,,,,,
308,25.01347174,121.5412724,321.25,4,63.95,23.42,83.75,63.95,23.42,83.75,,,,,,,,,,,,
309,25.01347195,121.5412714,322.07,4,63.89,23.5,82.93,63.89,23.5,82.93,,,,,,,,,,,,
310,25.01347229,121.5412708,322.04,4,63.87,23.57,82.96,63.87,23.57,82.96,,,,,,,,,,,,
311,25.01347251,121.5412706,321.96,4,63.88,23.6,83.04,63.88,23.6,83.04,,,,,,,,,,,,
312,25.01347297,121.5412703,322.24,4,63.89,23.66,82.76,63.89,23.66,82.76,,,,,,,,,,,,
313,25.01347319,121.5412699,321.45,4,63.88,23.71,83.55,63.88,23.71,83.55,,,,,,,,,,,,
314,25.01347356,121.5412698,319.9,4,63.9,23.75,85.1,63.9,23.75,85.1,,,,,,,,,,,,
315,25.0134741,121.5412698,319.45,4,63.94,23.79,85.55,63.94,23.79,85.55,,,,,,,,,,,,
316,25.01347431,121.5412693,320.16,4,63.92,23.84,84.84,63.92,23.84,84.84,,,,,,,,,,,,
