11595,25.01333268,121.5414141,314.7,4,63.68,2.42,90.3,63.68,2.42,90.3,,,,,
11596,25.01333885,121.5414074,312.64,4,63.67,3.38,92.36,63.67,3.38,92.36,,,,,
11597,25.01334505,121.5414009,313.81,4,63.66,4.33,91.19,63.66,4.33,91.19,,,,0.95,
11598,25.01335147,121.5413944,314.63,4,63.68,5.29,90.37,63.68,5.29,90.37,,,,0.96,
11599,25.0133578,121.5413876,313.11,4,63.66,6.28,91.89,63.66,6.28,91.89,,,,0.99,
11600,25.01336413,121.54138,318.57,4,63.6,7.31,86.43,63.6,7.31,86.43,,,,1.03,
11601,25.01337088,121.5413729,309.17,4,63.59,8.34,95.83,63.59,8.34,95.83,,,,1.03,
11602,25.01337783,121.5413664,325.22,4,63.64,9.35,79.78,63.64,9.35,79.78,,,,1.01,
11603,25.01338458,121.5413594,321.48,4,63.65,10.38,83.52,63.65,10.38,83.52,,,,1.03,
11604,25.01339168,121.5413525,321.23,4,63.69,11.43,83.77,63.69,11.43,83.77,,,,1.05,
11605,25.01339837,121.5413459,321.05,4,63.71,12.43,83.95,63.71,12.43,83.95,,,,1,
11606,25.01340577,121.5413389,317.5,2,63.77,13.51,87.5,63.77,13.44,86.45,,,itvl,1.01,
11607,25.01341337,121.5413326,320.59,2,63.89,14.56,84.41,63.89,14.45,85.68,,,,,
11608,25.01341927,121.5413256,303.72,2,63.83,15.51,101.28,63.83,15.46,85.57,,,,,
11609,25.01342407,121.541321,325.34,2,63.86,16.22,79.66,63.86,16.47,84.10,,,,,
11610,25.01342557,121.5413193,325.34,2,63.85,16.46,79.66,63.85,17.48,84.72,,,,,
11611,25.01342557,121.5413205,325.34,2,63.94,16.38,79.66,63.94,18.49,84.89,,,,,
