X, Y, Lat, Lon, HDT, indicator, p_n, t_n
31.55910000,6.20162000,25.01316033,121.54115500,89.33200000,2.00000000,7.00000000,90.00000000
31.55910000,6.20162000,25.01316033,121.54115500,88.93500000,2.00000000,7.00000000,90.00000000
31.54687000,6.18863000,25.01316017,121.54115500,89.66700000,2.00000000,7.00000000,90.00000000
31.54447000,6.21533000,25.01316033,121.54115480,90.74700000,2.00000000,7.00000000,90.00000000
31.54447000,6.21533000,25.01316033,121.54115480,89.10800000,2.00000000,7.00000000,90.00000000
31.54687000,6.18863000,25.01316017,121.54115500,89.55900000,2.00000000,7.00000000,90.00000000
31.53224000,6.20235000,25.01316017,121.54115480,89.70400000,2.00000000,7.00000000,90.00000000
31.53224000,6.20235000,25.01316017,121.54115480,90.98900000,2.00000000,7.00000000,90.00000000
31.53224000,6.20235000,25.01316017,121.54115480,89.41700000,2.00000000,7.00000000,90.00000000
31.53224000,6.20235000,25.01316017,121.54115480,89.23900000,2.00000000,7.00000000,90.00000000
31.51925000,6.18856000,25.01316000,121.54115480,89.81000000,2.00000000,7.00000000,90.00000000
31.53224000,6.20235000,25.01316017,121.54115480,89.51700000,2.00000000,7.00000000,90.00000000
31.51925000,6.18856000,25.01316000,121.54115480,90.61200000,2.00000000,7.00000000,90.00000000
31.51925000,6.18856000,25.01316000,121.54115480,89.87600000,2.00000000,7.00000000,90.00000000
31.51925000,6.18856000,25.01316000,121.54115480,91.05400000,2.00000000,7.00000000,90.00000000
31.53387000,6.17484000,25.01316000,121.54115500,89.32400000,2.00000000,7.00000000,90.00000000
31.52088000,6.16105000,25.01315983,121.54115500,89.83700000,2.00000000,7.00000000,90.00000000
31.52088000,6.16105000,25.01315983,121.54115500,89.08100000,2.00000000,7.00000000,90.00000000
31.50625000,6.17476000,25.01315983,121.54115480,89.21500000,2.00000000,7.00000000,90.00000000
31.52088000,6.16105000,25.01315983,121.54115500,91.23700000,2.00000000,7.00000000,90.00000000
31.52088000,6.16105000,25.01315983,121.54115500,89.09600000,2.00000000,7.00000000,90.00000000
31.52088000,6.16105000,25.01315983,121.54115500,90.01200000,2.00000000,7.00000000,90.00000000
31.50865000,6.14807000,25.01315967,121.54115500,88.79000000,2.00000000,7.00000000,90.00000000
31.50865000,6.14807000,25.01315967,121.54115500,90.97700000,2.00000000,7.00000000,90.00000000
31.50865000,6.14807000,25.01315967,121.54115500,89.90200000,2.00000000,7.00000000,90.00000000
31.50865000,6.14807000,25.01315967,121.54115500,89.26000000,2.00000000,7.00000000,90.00000000
31.50865000,6.14807000,25.01315967,121.54115500,89.78500000,2.00000000,7.00000000,90.00000000
31.49402000,6.16178000,25.01315967,121.54115480,91.00800000,2.00000000,7.00000000,90.00000000
37.79760000,5.19161000,25.01319200,121.54120720,44.79600000,2.00000000,8.00000000,45.00000000
37.78461000,5.17782000,25.01319183,121.54120720,44.77500000,2.00000000,8.00000000,45.00000000
37.79192000,5.17096000,25.01319183,121.54120730,44.63500000,2.00000000,8.00000000,45.00000000
37.79192000,5.17096000,25.01319183,121.54120730,44.79800000,2.00000000,8.00000000,45.00000000
37.79432000,5.14426000,25.01319167,121.54120750,44.52900000,2.00000000,8.00000000,45.00000000
37.79432000,5.14426000,25.01319167,121.54120750,46.14500000,2.00000000,8.00000000,45.00000000
37.78132000,5.13047000,25.01319150,121.54120750,44.51600000,2.00000000,8.00000000,45.00000000
37.79595000,5.11675000,25.01319150,121.54120770,45.26100000,2.00000000,8.00000000,45.00000000
37.79027000,5.09610000,25.01319133,121.54120780,46.07100000,2.00000000,8.00000000,45.00000000
37.79027000,5.09610000,25.01319133,121.54120780,45.88500000,2.00000000,8.00000000,45.00000000
37.79027000,5.09610000,25.01319133,121.54120780,46.03700000,2.00000000,8.00000000,45.00000000
37.80729000,5.05569000,25.01319117,121.54120820,44.96200000,2.00000000,8.00000000,45.00000000
37.80729000,5.05569000,25.01319117,121.54120820,45.44400000,2.00000000,8.00000000,45.00000000
37.80729000,5.05569000,25.01319117,121.54120820,45.90200000,2.00000000,8.00000000,45.00000000
37.81461000,5.04884000,25.01319117,121.54120830,44.82800000,2.00000000,8.00000000,45.00000000
37.81461000,5.04884000,25.01319117,121.54120830,45.14000000,2.00000000,8.00000000,45.00000000
37.82923000,5.03512000,25.01319117,121.54120850,46.26800000,2.00000000,8.00000000,45.00000000
37.83086000,5.00761000,25.01319100,121.54120870,45.68500000,2.00000000,8.00000000,45.00000000
37.83086000,5.00761000,25.01319100,121.54120870,44.03100000,2.00000000,8.00000000,45.00000000
37.83818000,5.00076000,25.01319100,121.54120880,45.76300000,2.00000000,8.00000000,45.00000000
37.83818000,5.00076000,25.01319100,121.54120880,45.12000000,2.00000000,8.00000000,45.00000000
37.83818000,5.00076000,25.01319100,121.54120880,44.88200000,2.00000000,8.00000000,45.00000000
37.86743000,4.97333000,25.01319100,121.54120920,45.64900000,2.00000000,8.00000000,45.00000000
37.86743000,4.97333000,25.01319100,121.54120920,45.89900000,2.00000000,8.00000000,45.00000000
37.86743000,4.97333000,25.01319100,121.54120920,46.24600000,2.00000000,8.00000000,45.00000000
37.87474000,4.96647000,25.01319100,121.54120930,44.13700000,2.00000000,8.00000000,45.00000000
37.88937000,4.95275000,25.01319100,121.54120950,44.63400000,2.00000000,8.00000000,45.00000000
37.90400000,4.93904000,25.01319100,121.54120970,43.84100000,2.00000000,8.00000000,45.00000000
37.90400000,4.93904000,25.01319100,121.54120970,46.24500000,2.00000000,8.00000000,45.00000000
37.90400000,4.93904000,25.01319100,121.54120970,44.84100000,2.00000000,8.00000000,45.00000000
37.91131000,4.93218000,25.01319100,121.54120980,45.25000000,2.00000000,8.00000000,45.00000000
37.92594000,4.91847000,25.01319100,121.54121000,45.65100000,2.00000000,8.00000000,45.00000000
37.93893000,4.93226000,25.01319117,121.54121000,45.47900000,2.00000000,8.00000000,45.00000000
37.95356000,4.91854000,25.01319117,121.54121020,45.17200000,2.00000000,8.00000000,45.00000000
37.95356000,4.91854000,25.01319117,121.54121020,44.61100000,2.00000000,8.00000000,45.00000000
37.96087000,4.91169000,25.01319117,121.54121030,44.66700000,2.00000000,8.00000000,45.00000000
37.97550000,4.89797000,25.01319117,121.54121050,44.22500000,2.00000000,8.00000000,45.00000000
37.99013000,4.88426000,25.01319117,121.54121070,44.18000000,2.00000000,8.00000000,45.00000000
37.99013000,4.88426000,25.01319117,121.54121070,44.09400000,2.00000000,8.00000000,45.00000000
37.99013000,4.88426000,25.01319117,121.54121070,46.10500000,2.00000000,8.00000000,45.00000000
37.99744000,4.87740000,25.01319117,121.54121080,44.76000000,2.00000000,8.00000000,45.00000000
38.01207000,4.86369000,25.01319117,121.54121100,43.90500000,2.00000000,8.00000000,45.00000000
38.01207000,4.86369000,25.01319117,121.54121100,44.23300000,2.00000000,8.00000000,45.00000000
38.02669000,4.84997000,25.01319117,121.54121120,44.06500000,2.00000000,8.00000000,45.00000000
38.02669000,4.84997000,25.01319117,121.54121120,45.04100000,2.00000000,8.00000000,45.00000000
38.03401000,4.84311000,25.01319117,121.54121130,44.08500000,2.00000000,8.00000000,45.00000000
38.03401000,4.84311000,25.01319117,121.54121130,45.95500000,2.00000000,8.00000000,45.00000000
38.03401000,4.84311000,25.01319117,121.54121130,44.71300000,2.00000000,8.00000000,45.00000000
38.03401000,4.84311000,25.01319117,121.54121130,45.94500000,2.00000000,8.00000000,45.00000000
38.03401000,4.84311000,25.01319117,121.54121130,43.83000000,2.00000000,8.00000000,45.00000000
38.03401000,4.84311000,25.01319117,121.54121130,44.23200000,2.00000000,8.00000000,45.00000000
38.03564000,4.81561000,25.01319100,121.54121150,44.24500000,2.00000000,8.00000000,45.00000000
38.03564000,4.81561000,25.01319100,121.54121150,46.24800000,2.00000000,8.00000000,45.00000000
37.74615000,4.55220000,25.01318750,121.54121120,0.03500000,2.00000000,8.00000000,0.00000000
37.75915000,4.56600000,25.01318767,121.54121120,359.33300000,2.00000000,8.00000000,0.00000000
37.75915000,4.56600000,25.01318767,121.54121120,0.86100000,2.00000000,8.00000000,0.00000000
37.77138000,4.57898000,25.01318783,121.54121120,0.36800000,2.00000000,8.00000000,0.00000000
37.77138000,4.57898000,25.01318783,121.54121120,359.02600000,2.00000000,8.00000000,0.00000000
37.77138000,4.57898000,25.01318783,121.54121120,359.84800000,2.00000000,8.00000000,0.00000000
37.77138000,4.57898000,25.01318783,121.54121120,0.45700000,2.00000000,8.00000000,0.00000000
37.75675000,4.59269000,25.01318783,121.54121100,359.09700000,2.00000000,8.00000000,0.00000000
37.75675000,4.59269000,25.01318783,121.54121100,0.49200000,2.00000000,8.00000000,0.00000000
37.74212000,4.60641000,25.01318783,121.54121080,1.06700000,2.00000000,8.00000000,0.00000000
37.74212000,4.60641000,25.01318783,121.54121080,0.58700000,2.00000000,8.00000000,0.00000000
37.74212000,4.60641000,25.01318783,121.54121080,359.96800000,2.00000000,8.00000000,0.00000000
37.74212000,4.60641000,25.01318783,121.54121080,0.01200000,2.00000000,8.00000000,0.00000000
37.73481000,4.61326000,25.01318783,121.54121070,358.93900000,2.00000000,8.00000000,0.00000000
37.73481000,4.61326000,25.01318783,121.54121070,0.13300000,2.00000000,8.00000000,0.00000000
37.73481000,4.61326000,25.01318783,121.54121070,359.31700000,2.00000000,8.00000000,0.00000000
37.72018000,4.62698000,25.01318783,121.54121050,358.95900000,2.00000000,8.00000000,0.00000000
37.72018000,4.62698000,25.01318783,121.54121050,1.24500000,2.00000000,8.00000000,0.00000000
37.71855000,4.65449000,25.01318800,121.54121030,0.26400000,2.00000000,8.00000000,0.00000000
37.71855000,4.65449000,25.01318800,121.54121030,359.06100000,2.00000000,8.00000000,0.00000000
37.73318000,4.64077000,25.01318800,121.54121050,0.24300000,2.00000000,8.00000000,0.00000000
37.73318000,4.64077000,25.01318800,121.54121050,359.61200000,2.00000000,8.00000000,0.00000000
37.74781000,4.62706000,25.01318800,121.54121070,0.43600000,2.00000000,8.00000000,0.00000000
37.73481000,4.61326000,25.01318783,121.54121070,1.12700000,2.00000000,8.00000000,0.00000000
37.73481000,4.61326000,25.01318783,121.54121070,359.70900000,2.00000000,8.00000000,0.00000000
37.73481000,4.61326000,25.01318783,121.54121070,0.64800000,2.00000000,8.00000000,0.00000000
37.73481000,4.61326000,25.01318783,121.54121070,1.26400000,2.00000000,8.00000000,0.00000000
37.74212000,4.60641000,25.01318783,121.54121080,1.21000000,2.00000000,8.00000000,0.00000000
37.74212000,4.60641000,25.01318783,121.54121080,358.74200000,2.00000000,8.00000000,0.00000000
37.74212000,4.60641000,25.01318783,121.54121080,1.02700000,2.00000000,8.00000000,0.00000000
37.74212000,4.60641000,25.01318783,121.54121080,359.00000000,2.00000000,8.00000000,0.00000000
37.75675000,4.59269000,25.01318783,121.54121100,359.20000000,2.00000000,8.00000000,0.00000000
37.77138000,4.57898000,25.01318783,121.54121120,359.35500000,2.00000000,8.00000000,0.00000000
37.77138000,4.57898000,25.01318783,121.54121120,0.34500000,2.00000000,8.00000000,0.00000000
37.77138000,4.57898000,25.01318783,121.54121120,358.91400000,2.00000000,8.00000000,0.00000000
37.75915000,4.56600000,25.01318767,121.54121120,0.85200000,2.00000000,8.00000000,0.00000000
37.75915000,4.56600000,25.01318767,121.54121120,1.20700000,2.00000000,8.00000000,0.00000000
37.75915000,4.56600000,25.01318767,121.54121120,359.67000000,2.00000000,8.00000000,0.00000000
37.75915000,4.56600000,25.01318767,121.54121120,0.19600000,2.00000000,8.00000000,0.00000000
37.75915000,4.56600000,25.01318767,121.54121120,0.31600000,2.00000000,8.00000000,0.00000000
37.76646000,4.55914000,25.01318767,121.54121130,0.49100000,2.00000000,8.00000000,0.00000000
37.76646000,4.55914000,25.01318767,121.54121130,358.85800000,2.00000000,8.00000000,0.00000000
37.76646000,4.55914000,25.01318767,121.54121130,358.78200000,2.00000000,8.00000000,0.00000000
37.76646000,4.55914000,25.01318767,121.54121130,358.93200000,2.00000000,8.00000000,0.00000000
37.76646000,4.55914000,25.01318767,121.54121130,0.06800000,2.00000000,8.00000000,0.00000000
37.76809000,4.53163000,25.01318750,121.54121150,359.33700000,2.00000000,8.00000000,0.00000000
37.76809000,4.53163000,25.01318750,121.54121150,358.98100000,2.00000000,8.00000000,0.00000000
37.78272000,4.51792000,25.01318750,121.54121170,358.93400000,2.00000000,8.00000000,0.00000000
37.78272000,4.51792000,25.01318750,121.54121170,0.68400000,2.00000000,8.00000000,0.00000000
37.78272000,4.51792000,25.01318750,121.54121170,359.83100000,2.00000000,8.00000000,0.00000000
37.76972000,4.50412000,25.01318733,121.54121170,359.54400000,2.00000000,8.00000000,0.00000000
37.76972000,4.50412000,25.01318733,121.54121170,359.01300000,2.00000000,8.00000000,0.00000000
37.77704000,4.49726000,25.01318733,121.54121180,358.73400000,2.00000000,8.00000000,0.00000000
37.77704000,4.49726000,25.01318733,121.54121180,0.60100000,2.00000000,8.00000000,0.00000000
37.60056000,4.28071000,25.01318483,121.54121200,314.92900000,2.00000000,8.00000000,315.00000000
37.60056000,4.28071000,25.01318483,121.54121200,315.16700000,2.00000000,8.00000000,315.00000000
37.61519000,4.26700000,25.01318483,121.54121220,315.64000000,2.00000000,8.00000000,315.00000000
37.60056000,4.28071000,25.01318483,121.54121200,314.83800000,2.00000000,8.00000000,315.00000000
37.60056000,4.28071000,25.01318483,121.54121200,316.13000000,2.00000000,8.00000000,315.00000000
37.60056000,4.28071000,25.01318483,121.54121200,314.39100000,2.00000000,8.00000000,315.00000000
37.60296000,4.25401000,25.01318467,121.54121220,314.12600000,2.00000000,8.00000000,315.00000000
37.60296000,4.25401000,25.01318467,121.54121220,316.29800000,2.00000000,8.00000000,315.00000000
37.60296000,4.25401000,25.01318467,121.54121220,315.36600000,2.00000000,8.00000000,315.00000000
37.60296000,4.25401000,25.01318467,121.54121220,314.30500000,2.00000000,8.00000000,315.00000000
37.60296000,4.25401000,25.01318467,121.54121220,314.52900000,2.00000000,8.00000000,315.00000000
37.60296000,4.25401000,25.01318467,121.54121220,314.35400000,2.00000000,8.00000000,315.00000000
37.61027000,4.24716000,25.01318467,121.54121230,316.29000000,2.00000000,8.00000000,315.00000000
37.61027000,4.24716000,25.01318467,121.54121230,315.24000000,2.00000000,8.00000000,315.00000000
37.61027000,4.24716000,25.01318467,121.54121230,315.75400000,2.00000000,8.00000000,315.00000000
37.61027000,4.24716000,25.01318467,121.54121230,315.86600000,2.00000000,8.00000000,315.00000000
37.61027000,4.24716000,25.01318467,121.54121230,314.88100000,2.00000000,8.00000000,315.00000000
37.59891000,4.20586000,25.01318433,121.54121250,315.02400000,2.00000000,8.00000000,315.00000000
37.58428000,4.21957000,25.01318433,121.54121230,316.11100000,2.00000000,8.00000000,315.00000000
37.59891000,4.20586000,25.01318433,121.54121250,314.94300000,2.00000000,8.00000000,315.00000000
37.59891000,4.20586000,25.01318433,121.54121250,314.51100000,2.00000000,8.00000000,315.00000000
37.59891000,4.20586000,25.01318433,121.54121250,315.64300000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,314.99800000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,315.54800000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,316.11100000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,314.20200000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,313.82000000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,314.43000000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,314.54800000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,315.65400000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,315.96800000,2.00000000,8.00000000,315.00000000
37.59891000,4.20586000,25.01318433,121.54121250,314.67600000,2.00000000,8.00000000,315.00000000
37.59727000,4.23336000,25.01318450,121.54121230,316.26600000,2.00000000,8.00000000,315.00000000
37.58428000,4.21957000,25.01318433,121.54121230,314.41200000,2.00000000,8.00000000,315.00000000
37.58428000,4.21957000,25.01318433,121.54121230,315.99700000,2.00000000,8.00000000,315.00000000
37.58428000,4.21957000,25.01318433,121.54121230,315.08200000,2.00000000,8.00000000,315.00000000
37.59891000,4.20586000,25.01318433,121.54121250,315.59900000,2.00000000,8.00000000,315.00000000
37.59891000,4.20586000,25.01318433,121.54121250,315.61800000,2.00000000,8.00000000,315.00000000
37.61353000,4.19214000,25.01318433,121.54121270,314.61100000,2.00000000,8.00000000,315.00000000
37.61353000,4.19214000,25.01318433,121.54121270,314.51000000,2.00000000,8.00000000,315.00000000
37.61353000,4.19214000,25.01318433,121.54121270,314.67100000,2.00000000,8.00000000,315.00000000
37.61353000,4.19214000,25.01318433,121.54121270,315.86800000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,313.81500000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,315.61000000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,314.87800000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,313.91600000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,316.00000000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,316.16600000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,315.13700000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,315.37600000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,314.51000000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,315.86500000,2.00000000,8.00000000,315.00000000
37.60130000,4.17916000,25.01318417,121.54121270,314.82800000,2.00000000,8.00000000,315.00000000
37.57368000,4.17908000,25.01318400,121.54121250,314.49800000,2.00000000,8.00000000,315.00000000
37.55905000,4.19280000,25.01318400,121.54121230,314.20900000,2.00000000,8.00000000,315.00000000
37.82897000,4.34771000,25.01318667,121.54121320,270.99600000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,269.97900000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,270.93600000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,270.40200000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,270.32600000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,270.73300000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,270.37700000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,269.06800000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,269.15900000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,271.10100000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,269.80100000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,269.79000000,2.00000000,8.00000000,270.00000000
37.83629000,4.34085000,25.01318667,121.54121330,270.31600000,2.00000000,8.00000000,270.00000000
37.83792000,4.31335000,25.01318650,121.54121350,270.02700000,2.00000000,8.00000000,270.00000000
37.85254000,4.29963000,25.01318650,121.54121370,268.95800000,2.00000000,8.00000000,270.00000000
37.85254000,4.29963000,25.01318650,121.54121370,270.86400000,2.00000000,8.00000000,270.00000000
37.85254000,4.29963000,25.01318650,121.54121370,269.42100000,2.00000000,8.00000000,270.00000000
37.85254000,4.29963000,25.01318650,121.54121370,269.42000000,2.00000000,8.00000000,270.00000000
37.85254000,4.29963000,25.01318650,121.54121370,268.84900000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,270.91200000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,270.61200000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,270.10200000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,268.72500000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,269.52100000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,270.77500000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,270.32600000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,270.12400000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,271.02800000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,269.66700000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,268.93500000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,269.28300000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,268.82800000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,269.55500000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,271.21200000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,270.67300000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,270.15800000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,269.72100000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,268.77600000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,269.97800000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,268.91900000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,271.17500000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,270.73600000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,271.24300000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,270.73700000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,270.69100000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,270.17500000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,271.01300000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,270.51700000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,268.95700000,2.00000000,8.00000000,270.00000000
37.84686000,4.27898000,25.01318633,121.54121380,270.40400000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,270.61600000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,269.25800000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,269.37400000,2.00000000,8.00000000,270.00000000
37.83955000,4.28584000,25.01318633,121.54121370,268.99300000,2.00000000,8.00000000,270.00000000
38.06957000,4.22297000,25.01318733,121.54121580,223.88300000,2.00000000,8.00000000,225.00000000
38.06957000,4.22297000,25.01318733,121.54121580,225.32800000,2.00000000,8.00000000,225.00000000
38.09883000,4.19554000,25.01318733,121.54121620,225.39300000,2.00000000,8.00000000,225.00000000
38.10614000,4.18868000,25.01318733,121.54121630,225.11400000,2.00000000,8.00000000,225.00000000
38.10614000,4.18868000,25.01318733,121.54121630,224.15400000,2.00000000,8.00000000,225.00000000
38.10614000,4.18868000,25.01318733,121.54121630,224.58600000,2.00000000,8.00000000,225.00000000
38.12077000,4.17497000,25.01318733,121.54121650,225.84200000,2.00000000,8.00000000,225.00000000
38.13539000,4.16125000,25.01318733,121.54121670,225.22500000,2.00000000,8.00000000,225.00000000
38.14271000,4.15439000,25.01318733,121.54121680,224.38000000,2.00000000,8.00000000,225.00000000
38.14271000,4.15439000,25.01318733,121.54121680,226.19700000,2.00000000,8.00000000,225.00000000
38.15570000,4.16819000,25.01318750,121.54121680,226.25200000,2.00000000,8.00000000,225.00000000
38.15733000,4.14068000,25.01318733,121.54121700,225.08300000,2.00000000,8.00000000,225.00000000
38.17196000,4.12696000,25.01318733,121.54121720,225.95700000,2.00000000,8.00000000,225.00000000
38.17927000,4.12011000,25.01318733,121.54121730,225.46800000,2.00000000,8.00000000,225.00000000
38.19390000,4.10639000,25.01318733,121.54121750,224.86900000,2.00000000,8.00000000,225.00000000
38.19390000,4.10639000,25.01318733,121.54121750,224.90400000,2.00000000,8.00000000,225.00000000
38.20853000,4.09268000,25.01318733,121.54121770,224.34000000,2.00000000,8.00000000,225.00000000
38.20361000,4.07284000,25.01318717,121.54121780,225.70600000,2.00000000,8.00000000,225.00000000
38.20361000,4.07284000,25.01318717,121.54121780,223.86400000,2.00000000,8.00000000,225.00000000
38.20361000,4.07284000,25.01318717,121.54121780,224.42200000,2.00000000,8.00000000,225.00000000
38.23047000,4.07210000,25.01318733,121.54121800,224.93100000,2.00000000,8.00000000,225.00000000
38.24509000,4.05839000,25.01318733,121.54121820,225.96900000,2.00000000,8.00000000,225.00000000
38.24018000,4.03855000,25.01318717,121.54121830,224.53800000,2.00000000,8.00000000,225.00000000
38.24018000,4.03855000,25.01318717,121.54121830,225.06200000,2.00000000,8.00000000,225.00000000
38.26703000,4.03782000,25.01318733,121.54121850,224.16300000,2.00000000,8.00000000,225.00000000
38.26703000,4.03782000,25.01318733,121.54121850,226.24400000,2.00000000,8.00000000,225.00000000
38.26943000,4.01112000,25.01318717,121.54121870,224.70300000,2.00000000,8.00000000,225.00000000
38.26943000,4.01112000,25.01318717,121.54121870,225.65100000,2.00000000,8.00000000,225.00000000
38.27674000,4.00426000,25.01318717,121.54121880,224.18000000,2.00000000,8.00000000,225.00000000
38.29137000,3.99055000,25.01318717,121.54121900,224.44000000,2.00000000,8.00000000,225.00000000
38.30600000,3.97683000,25.01318717,121.54121920,223.87400000,2.00000000,8.00000000,225.00000000
38.30600000,3.97683000,25.01318717,121.54121920,223.74600000,2.00000000,8.00000000,225.00000000
38.31331000,3.96998000,25.01318717,121.54121930,223.98000000,2.00000000,8.00000000,225.00000000
38.32794000,3.95626000,25.01318717,121.54121950,224.76900000,2.00000000,8.00000000,225.00000000
38.34256000,3.94255000,25.01318717,121.54121970,226.05100000,2.00000000,8.00000000,225.00000000
38.34256000,3.94255000,25.01318717,121.54121970,225.27400000,2.00000000,8.00000000,225.00000000
38.34256000,3.94255000,25.01318717,121.54121970,225.63800000,2.00000000,8.00000000,225.00000000
38.34988000,3.93569000,25.01318717,121.54121980,224.25700000,2.00000000,8.00000000,225.00000000
38.37913000,3.90826000,25.01318717,121.54122020,225.33500000,2.00000000,8.00000000,225.00000000
38.37913000,3.90826000,25.01318717,121.54122020,225.59700000,2.00000000,8.00000000,225.00000000
38.38644000,3.90140000,25.01318717,121.54122030,225.60200000,2.00000000,8.00000000,225.00000000
38.38644000,3.90140000,25.01318717,121.54122030,225.19100000,2.00000000,8.00000000,225.00000000
38.41570000,3.87397000,25.01318717,121.54122070,224.00600000,2.00000000,8.00000000,225.00000000
38.40270000,3.86018000,25.01318700,121.54122070,224.63000000,2.00000000,8.00000000,225.00000000
38.41570000,3.87397000,25.01318717,121.54122070,225.24900000,2.00000000,8.00000000,225.00000000
38.42301000,3.86711000,25.01318717,121.54122080,224.67200000,2.00000000,8.00000000,225.00000000
38.42301000,3.86711000,25.01318717,121.54122080,224.38800000,2.00000000,8.00000000,225.00000000
